Emerald,0.75,Very Good,F,VS1,2276.25
Emerald,0.75,Good,G,VVS2,2252.25
Emerald,0.7,Very Good,E,VVS2,2263.8
Emerald,0.72,Very Good,E,VS1,2206.8
Emerald,0.8,Very Good,F,VVS1,2236.8
Emerald,0.63,Very Good,E,VVS2,2215.71
Emerald,0.7,Very Good,F,VS1,2237.9
Emerald,0.81,Very Good,F,VS1,2285.82
Emerald,0.7,Very Good,G,VS1,2207.8
Emerald,0.7,Very Good,E,VS1,2284.8
Emerald,0.7,Very Good,F,VVS2,2293.9
Emerald,0.71,Very Good,F,VS1,2240.76
Emerald,0.71,Very Good,G,VVS1,2208.1
Emerald,0.72,Very Good,E,VVS1,2378.88
Emerald,0.72,Very Good,E,VVS1,2388.24
Emerald,0.73,Very Good,E,VVS2,2325.78
Emerald,0.73,Very Good,E,VS1,2381.26
Emerald,0.82,Very Good,G,VS1,2336.18
Emerald,0.74,Very Good,F,VVS2,2385.02
Emerald,0.8,Good,F,VVS1,2331.2
Emerald,0.83,Good,G,VS1,2363.84
Emerald,0.75,Very Good,G,VVS1,2327.25
Emerald,0.72,Very Good,E,VVS1,2304.0
Emerald,0.7,Very Good,E,VS1,2373.0
Emerald,0.8,Very Good,G,VS1,2384.0
Emerald,0.72,Very Good,E,VVS2,2339.28
Emerald,0.7,Good,E,VVS1,2342.9
Emerald,0.8,Very Good,G,VVS1,2388.0
Emerald,0.81,Very Good,G,VVS2,2307.69
Emerald,0.7,Very Good,E,VVS2,2398.2
Emerald,0.73,Very Good,F,VVS1,2325.78
Emerald,0.77,Very Good,F,VVS1,2316.93
Emerald,0.7,Very Good,E,VVS1,2314.2
Emerald,0.7,Very Good,F,VVS1,2344.3
Emerald,0.66,Very Good,E,VVS1,2389.2
Emerald,0.7,Very Good,F,VVS1,2377.9
Emerald,0.72,Very Good,E,VVS2,2388.96
Emerald,0.7,Very Good,E,VVS1,2356.2
Emerald,0.74,Very Good,E,VVS2,2390.94
Emerald,0.71,Very Good,E,VVS1,2355.78
Emerald,0.8,Very Good,G,VVS2,2478.4
Emerald,0.7,Very Good,F,VS1,2422.7
Emerald,0.81,Very Good,F,VS1,2441.34
Emerald,0.81,Very Good,F,VVS2,2456.73
Emerald,0.76,Very Good,E,VVS2,2478.36
Emerald,0.71,Very Good,E,VS1,2445.95
Emerald,0.71,Very Good,G,VS1,2490.68
Emerald,0.7,Very Good,E,VS1,2407.3
Emerald,0.7,Very Good,F,VVS1,2401.0
Emerald,0.8,Very Good,E,VS1,2431.2
Emerald,0.79,Very Good,G,VS1,2456.11
Emerald,0.7,Very Good,E,VVS1,2428.3
Emerald,0.7,Very Good,E,VVS2,2464.7
Emerald,0.7,Very Good,F,VVS1,2464.7
Emerald,0.8,Very Good,F,VVS2,2464.0
Emerald,0.76,Very Good,G,VS1,2491.28
Emerald,0.74,Very Good,E,VVS2,2416.84
Emerald,0.8,Very Good,F,VVS2,2420.0
Emerald,0.77,Very Good,G,VVS1,2429.35
Emerald,0.72,Very Good,E,VS1,2479.68
Emerald,0.7,Very Good,E,VVS1,2408.7
Emerald,0.71,Very Good,E,VVS1,2416.84
Oval,0.5,Very Good,G,VS1,1106.0
Oval,0.5,Very Good,G,VS1,1143.0
Oval,0.5,Very Good,E,VS1,1142.0
Oval,0.5,Very Good,F,VS1,1108.0
Oval,0.5,Very Good,E,VVS2,1145.0
Oval,0.5,Very Good,F,VS1,1140.0
Oval,0.51,Good,E,VS1,1106.19
Oval,0.52,Very Good,E,VVS1,1133.08
Oval,0.5,Very Good,G,VS1,1100.0
